,user_id,job_title,skill_name,rating
10490,7254,IPO Ref 065 - B3 Business Analyst,problem solving,1
10491,2127,IPO Ref 091 - C2 External Communication Lead for IPO Service Transformation,communication,1
10492,9470,"IPO Ref 183 - C2 Head of Governance, Risk and Assurance",communicating risk,1
10493,9643,IPO Ref 196 - C1 Data and Information Governor,data governance,1
10494,5878,IPO Ref 197 - A3 Business Administration Apprenticeship (12 posts plus reserves),data acquisition,1
10495,5878,IPO Ref 197 - A3 Business Administration Apprenticeship (12 posts plus reserves),record management,1
10496,9941,"IPO Ref 202 - A3 Diary Secretary/Corporate Support to CEO and Director of People, Places and Services (PPS)",good judgement,1
10497,15343,IPO Ref 207 - C2 Patent Examiner Progression Board,legal advice,1
10498,10278,IPO Ref 245 - B3 Associate Business Intelligence Data Analyst (fixed term with the possibility of permanency),data,1
10499,2084,IPO Ref 257 - B2 Systems Lead (plus reserve),business intelligence ,1
10500,5988,IPO Ref 276 - B2 Financial Intelligence Officer,identifying risk,1
10501,14426,IPO Ref 284 - A3 Administrative Support – Business Operations Division (plus reserves),legal advice,1
10502,6681,IPO Ref 294 - C1 Senior Policy Adviser (plus reserve),trade policy,1
10503,11123,IPO Ref 299 - B3 Policy Advisor,legal advice,1
10504,16117,IPO Ref 312 - C1 SEO Analyst,business cases,1
10505,7090,IPO Ref 326 - B1 Information Security Analyst (plus reserves),security,1
10506,16070,IPO Ref 327 - B3 Security Operations Manager (plus reserve),information sharing,1
10507,17499,IPO Ref 340 - C1 Patent Examiner Promotion Board,provide workflow management,1
10508,11538,IPO Ref 359 - C1/C2 Portfolio Planner,leadership,1
10509,12748,IPO Ref 363 - C2 Head of Creative and Print,web accessibility,1
10510,10311,IPO Ref 380 - B3 Business Continuity Officer,accident reporting,1
10511,346,IPO Ref 388 - C1 Senior Automation Tester (Plus reserve),communicating risk,1
10512,1721,IPO Ref 393 - B3 Digital Delivery Developer,building automated tests,1
10513,9542,IPO Ref 394 - B3 Portfolio/Project Analyst (Plus Reserve),governance progammes,1
10514,246,IPO Ref 425 - B3 Customer Insight Analyst (plus reserve),data,1
10515,12105,IPO Ref 427 - B3 Digital Delivery Developer,building automated tests,1
10516,2802,IPO Ref 436 - B1 Recruitment Team Leader (plus reserve),customer service,1
10517,6863,IPO Secure Compliance Manager (plus reserve),team mailbox management,1
10518,3889,IR Adviser / Conciliator,theory based evaluation,1
10519,12799,IRC89056E -Internal Monitoring and Controls Officer,sensitive material,1
10520,15883,IRC89383E - Authorised Officer,mentoring,1
10521,7912,IRC89966E- Internal Monitoring and Controls Officer,auditting,1
10522,16950,IRC90415IO- Interventions Officer,fraud policy,1
10523,814,IRC90467E- Senior Cyber Security Engineer,security,1
10524,5395,ISBC C&A Oils Approvals Team Band O Technical Officer,business intelligence ,1
10525,11834,ISBC C&A Oils Approvals Team Band O Technical Officer,customer support,1
10526,6854,ISBC C&A Oils Approvals Team Band O Technical Officer(Copy),business intelligence ,1
10527,14597,ISBC Customs International Trade Technical Adviser,case management,1
10528,12526,ISBC P&P Change & Digital BDApp Lead Project Manager,business cases,1
10529,6410,ISBC P&S Personal Assistant to Deputy Director,leadership,1
10530,9112,ISBC P&S- Insight and Strategy Team: Corporate Support Officer,meeting coordination,1
10531,6323,ISBC PaCE HO Complaints Handler,case management system,1
10532,16243,ISBC T&SC Personal Assistant/Business Support to Assistant Director,event planning,1
10533,2561,"ISBC, C&A Agent Compliance Team CAAT SO",problem solving,1
10534,8831,"ISBC, C&A Customs International Trade and Excise HO Caseworker",coaching,1
10535,17101,"ISBC, C&A G7 Technical Consultant for Customs & International Trade (CIT)",communicating risk,1
10536,8264,"ISBC, C&A S&DC SO Data Acquisition and Utilisation Manager",data,1
10537,17432,"ISBC, C&A SDC Emerging Technology Specialist",project management,1
10538,897,"ISBC, C&A SDC Emerging Technology Specialist",communicating risk,1
10539,16934,"ISBC, Complex & Agents - Performance Analyst",relationship building,1
10540,15698,"ISBC, Complex & Agents - Personal Assistant Support",relationship building,1
10541,16725,"ISBC, Complex & Agents National Compliance Assistance and Logistics (NCAL) Lead",internal stakeholder management,1
10542,12245,"ISBC, Complex & Agents National compliance Assistance and Logistics (NCAL) Officer",problem solving,1
10543,2847,"ISBC, Complex & Agents Regional Assistant Director",leadership,1
10544,5490,"ISBC, Complex & Agents, Compliance Caseworker - Excise Hydrocarbon Oils Officer",business intelligence ,1
10545,4578,"ISBC, Complex & Agents, Customs International Trade (CIT) Caseworker",business intelligence ,1
10546,17055,"ISBC, Complex & Agents, International Trade Support Officer",relationship building,1
10547,3471,"ISBC, Complex & Agents, Technical & Specialist Direct Tax Caseworker",record management,1
10548,6941,"ISBC, Complex & Agents, Technical & Specialist Direct Tax Caseworker",record management,1
10549,7335,"ISBC, P&P Planning and Performance - G7 Finance Lead(Copy)",delivery,1
10550,11833,"ISBC, PaCE SO Mincom Lead",writing,1
10551,5128,"ISBC, Policy & Strategy Assistant Director Hidden Economy",internal stakeholder management,1
10552,12420,"ISBC, T&SC Customs Fraud - Inland Pre-Clearance Business Manager",data modelling,1
10553,8820,"ISBC, T&SC Inland Pre Clearance Operational Lead",business architectures,1
10554,12160,"ISBC, T&SC Insolvency Civil Recovery Complex Caseworker",programme design,1
10555,14349,"ISBC, T&SC Insolvency Civil Recovery Manager - Senior Officer",leadership,1
10556,14309,"ISBC, Taskforces & Specialist Compliance, Cross Tax Emerging Risk Response, Innovation and Liaison Lead",leadership,1
10557,15049,"ISBC, Taskforces and Specialist Compliance Insolvency Civil Recovery Caseworker",communicating risk,1
10558,8835,ISCF Future Programmes - Analyst Lead,data analysis,1
10559,14696,ISCF Impact & Performance Manager – Faraday Battery Challenge,customer support,1
10560,10917,ISCF Project Manager (Benefits & Evaluation),written and verbal communication,1
10561,3638,ISCF Project Support Analyst,social media,1
10562,1496,ISR Training Coherence Study Lead,portfolio and progamme management,1
10563,484,ISS Commercial Manager - C2,customer service,1
10564,14937,ISS Crypto Custodian and Alternate Custodian - Germany,data acquisition,1
10565,8972,ISS Crypto Key Manager,product life cycle analysis,1
10566,13014,ISS Crypto Key Manager,product life cycle analysis,1
10567,670,ISS Cyber Vulnerability Analysts,identifying risk,1
10568,17168,ISS DPS MAR MIT Installation Officer BC,project management,1
10569,2878,ISS Delivery Networks Global Connectivity D Project Delivery - ID 10,coding,1
10570,15139,ISS Executive Assistant to Ministry of Defence Chief Information Officer,continous improvement,1
10571,7608,ISS Intelligence Systems - Computer Systems Project Engineer,contract management,1
10572,7828,ISS Intelligence Systems – Computer Systems Graduate Project Engineer,contract management,1
10573,870,ISS Intelligence Systems – Computer Systems Graduate Project Engineer ID-2,provide assurance,1
10574,17559,ISS Lead Engineer - Application Operations,written communication,1
10575,13139,ISS MODCERT Coordinator,ministerial briefing,1
10576,6481,"ISS Project Management, Delivery and Control",communication,1
10577,13040,ISS UK MOD Financial Controller,policy legislative change,1
10578,13040,ISS UK MOD Financial Controller,governance progammes,1
10579,6398,ISS UK MOD Financial Controller,governance progammes,1
10580,5108,ISTE Target Systems Analyst,data acquisition,1
10581,11716,ISU Team Member - Sale - FTC until 30th September 2022,quality assurance,1
10582,8792,IT & Estates Operations Manager,business cases,1
10583,7733,IT & Estates Operations Manager,communicating risk,1
10584,4607,IT Applications Category Specialist,portfolio and progamme management,1
10585,8622,IT Architect (L4 - L5),written and verbal communication,1
10586,3392,IT Architect (L6 - L7),written and verbal communication,1
10587,924,IT Asset Manager (ITF Band 4/HEO),local policy,1
10588,16859,IT Business Partner Coordinator (ITF Band 5/EO),project management,1
10589,13774,IT Business Relationship Manager,communicating risk,1
10590,10789,IT Business Relationship Manager,communication,1
10591,16604,IT Business Relationship Manager  - Solicitors Office & Legal Services,customer support,1
10592,7588,IT Business Relationship Manager – Trade Remedies Investigations Directorate,communicating risk,1
10593,11802,IT Change Analyst,time management,1
10594,9798,IT Change Support Officer,risk monitoring,1
10595,4027,IT Contract Coordinator,manage software licenses,1
10596,8205,IT Cost Engineer,interpreting data,1
10597,5957,IT Cost Engineer,problem solving,1
10598,8205,IT Cost Engineer,problem solving,1
10599,8205,IT Cost Engineer,budget forecasting,1
10600,16940,IT Cost Estimating Coordinator,delivery,1
10601,5371,IT Customer Services Manager,access control,1
10602,4844,IT Data Analyst,programme design,1
10603,12067,IT Delivery Lead,workshop facilitation,1
10604,3685,IT Delivery Lead and PMO Manager,leadership,1
10605,4758,"IT Delivery Lead, IMB & LO Secretariat",governance progammes,1
10606,4948,IT Delivery Manager,workshop facilitation,1
10607,6280,IT Delivery Manager,providing constructive challenge,1
10608,7333,IT Delivery Manager,management,1
10609,13366,IT Delivery Manager - The Government Property Agency,providing constructive challenge,1
10610,13366,IT Delivery Manager - The Government Property Agency,problem solving,1
10611,5376,IT Delivery Programme Manager,leadership,1
10612,5980,IT Delivery Project Manager,web technology,1
10613,16138,IT Delivery Project Manager,delivery,1
10614,13636,IT Delivery and Spend Control Manager Roles,communicating risk,1
10615,11793,IT Design Developer,learning products,1
10616,10943,IT Finance Manager,risk management,1
10617,5424,IT Infrastructure Engineer,service related risk,1
10618,10495,IT Liaison Officer East Forest District,customer support,1
10619,107,IT Network Telephony Infrastructure Engineer,risk monitoring,1
10620,831,IT Network Telephony Infrastructure Engineer,risk monitoring,1
10621,17226,IT Operational Support Manager,strategic awareness,1
10622,13977,IT Operations - Digital Career Development Programme,maintenance,1
10623,15469,IT Operations Associate Engineer,parliamentary process,1
10624,12657,IT Operations Associate Engineer,parliamentary process,1
10625,7362,IT Operations Centre Analyst - HEO,accident reporting,1
10626,2985,IT Operations Head of Business Relationship Management Role - Open on Level Transfer and Promotion,coaching,1
10627,8615,IT Operations Principal,teamwork,1
10628,8615,IT Operations Principal,coaching,1
10629,14282,IT Operations Principal (Head of Metis Live Services),teamwork,1
10630,4156,IT Operations Principal (Head of Metis Live Services),geographically dispersed team,1
10631,6729,IT Operations Technician(Copy),change control management,1
10632,6729,IT Operations Technician(Copy),test development,1
10633,626,IT PMO Support Officer,ethical standards,1
10634,3683,IT Project Manager,delivery,1
10635,6492,IT Project Manager,problem solving,1
10636,3683,IT Project Manager,risk monitoring,1
10637,4029,IT Project Manager,project management,1
10638,3683,IT Project Manager,time management,1
10639,3683,IT Project Manager,horizon scanning,1
10640,5253,IT Project Manager,communication,1
10641,6492,IT Project Manager,communication,1
10642,6464,IT Project Manager (Birmingham) - The Government Property Agency,governance progammes,1
10643,2855,IT Project Manager (London) - The Government Property Agency,providing constructive challenge,1
10644,5428,IT Project Manager - Service Development (Systems & Infrastructure),project management,1
10645,5428,IT Project Manager - Service Development (Systems & Infrastructure),prioritisation,1
10646,16184,IT Second Line Engineer,troubleshooting,1
10647,13128,IT Security Engineer,security,1
10648,14697,IT Security Manager,security,1
10649,6477,IT Security Manager,problem solving,1
10650,12058,IT Security Manager,security,1
10651,6536,IT Security Officer,writing,1
10652,13939,"IT Security Officer, HQ Allied Rapid Reaction Corps",security,1
10653,8705,IT Senior Auditor (DDaT),auditting,1
10654,15608,IT Senior Auditor (DDaT),relationship building,1
10655,8000,IT Service Analyst,test development,1
10656,6977,IT Service Analyst,leading a team,1
10657,4125,IT Service Analyst,project management,1
10658,6629,IT Service Delivery Manager,developing key performance indicator,1
10659,2600,IT Service Delivery Manager - IRC82487E,business performance,1
10660,10765,IT Service Delivery Manager(IRC86644),communicating risk,1
10661,16,IT Service Desk Analyst,receipting and processing invoices,1
10662,16,IT Service Desk Analyst,customer support,1
10663,15310,IT Service Desk Analyst (IRC84748E),coaching,1
10664,4006,IT Service Desk Manager,security,1
10665,4006,IT Service Desk Manager,programme design,1
10666,4993,IT Service Management Analyst,process improvement,1
10667,1219,IT Service Manager,local policy,1
10668,1219,IT Service Manager,change management,1
10669,3342,IT Service Manager,communicating risk,1
10670,12030,IT Service Manager,communicating risk,1
10671,8471,IT Service Manager,communicating risk,1
10672,3928,IT Service Manager,leading a team,1
10673,8893,IT Service Manager,business performance,1
10674,725,IT Service Manager,develop customer relationships,1
10675,14229,IT Service Manager,test development,1
10676,6679,IT Service Manager,test development,1
10677,7255,IT Service Manager,communicating risk,1
10678,1219,IT Service Manager,communicating risk,1
10679,6994,IT Service Manager,communicating risk,1
10680,12030,IT Service Manager,supplier management,1
10681,220,IT Service Manager,business architectures,1
10682,8545,IT Service Manager,strategic awareness,1
10683,14179,IT Service Manager,supplier management,1
10684,11692,IT Service Manager,supplier management,1
10685,14288,IT Service Manager,legislative complianced,1
10686,6164,IT Service Manager (DataOps Analyst),programme design,1
10687,6164,IT Service Manager (DataOps Analyst),risk monitoring,1
10688,2142,IT Service Manager(Copy),project management tools,1
10689,1658,IT Service Manager- TP & Lateral,project management tools,1
10690,12582,IT Service Manager-TP & Lateral,auditting,1
10691,15487,IT Service Operations Analyst,communicating risk,1
10692,15652,IT Service Senior Support Officer,developing reporting,1
10693,7723,IT Service Support,planning,1
10694,5738,IT Strategic Planner,providing constructive challenge,1
10695,8302,IT Support Technician,product development,1
10696,1604,IT Support Technician,information asset management,1
10697,4399,IT Systems Manager (IRC87547 E),software design,1
10698,3862,IT Systems and Infrastructure Support Analyst,communication,1
10699,9394,IT Tech Support,political awareness,1
10700,2454,IT Technician,troubleshooting,1
10701,10415,IT and Digital Support Executive Officer,troubleshooting,1
10702,331,IT and Digital Support Executive Officer,problem solving,1
10703,331,IT and Digital Support Executive Officer,sort and distribute mail,1
10704,16478,IT and Information Management Support Officer 2021/112,risk monitoring,1
10705,11636,IT and Information Management Support Officer 2021132,risk monitoring,1
10706,11126,IT and Information Management Support Officer 202250,produce guidance documents,1
10707,8813,IT test environment facilitator,record management,1
10708,9741,ITA Technical Support - DID1401,writing briefing notes,1
10709,16306,ITF Divisional Support (Band 5),invoicing,1
10710,1622,ITIL Change Administrator,sort and distribute mail,1
10711,1622,ITIL Change Administrator,record management,1
10712,1622,ITIL Change Administrator,cost management,1
10713,5247,ITIL Head of Profession,resilience,1
10714,5247,ITIL Head of Profession,business performance,1
10715,5247,ITIL Head of Profession,governance progammes,1
10716,10834,ITLO Manager,project management,1
10717,10834,ITLO Manager,certification standards,1
10718,9348,ITOC Delivery Manager,geographically dispersed team,1
10719,2017,ITOC Onboarding Analyst,critical incident management,1
10720,16264,ITSA Trainer,public speaking and presentations,1
10721,12107,ITSM Toolset Analyst,stakeholder management,1
10722,13570,IXD Interaction Design,local policy,1
10723,13570,IXD Interaction Design,communication technology,1
10724,16500,Identity Assurance Policy Lead - SEO,oral presentations,1
10725,14864,Identity Services Engineer,user centred design,1
10726,6888,Identity Services Lead Engineer/Team Manager,capability development,1
10727,10319,Identity and Access Management Lead,project management,1
10728,1605,Ihub Courses Clerk,data,1
10729,2459,Ihub Courses Clerk,data,1
10730,5837,"Illegal Migration Taskforce (EO-G6 Various Roles), Expression of Interest",running workshops,1
10731,4083,Immigration Compliance Enforcement - Contact Management and Operational Support - Wales,case management,1
10732,9702,Immigration Compliance Enforcement - Contact management and operational support,sort and distribute mail,1
10733,855,Immigration Compliance Enforcement - Contact management and operational support,management system software,1
10734,855,Immigration Compliance Enforcement - Contact management and operational support,record management,1
10735,9702,Immigration Compliance Enforcement - Contact management and operational support,file management,1
10736,1403,Immigration Compliance Enforcement - Contact management and operational support,case management,1
10737,4086,Immigration Enforcement  -  Assistant Immigration Officer – Pathway,immigration policy,1
10738,1233,Immigration Enforcement  - Detention Engagement Team- Engagement Support Officer,managing telephone enquiries,1
10739,5578,Immigration Enforcement  – Detention and Escorting Services Home Office - Deputy Compliance and Improvement Manager,providing constructive challenge,1
10740,6812,"Immigration Enforcement - 3 x Family Engagement Officer, Returns Preparation Family Returns Unit",stakeholder management,1
10741,17377,Immigration Enforcement - AO Voluntary Returns Service (VRS) Caseworker,team matrix management,1
10742,13838,Immigration Enforcement - Admin Officer for Reporting Offender Management (ROM),managing challening situations,1
10743,2857,Immigration Enforcement - Administration Officer Operational Support Team - Returns Preparation (Open on Level Transfer or Promotion),communicating risk,1
10744,2857,Immigration Enforcement - Administration Officer Operational Support Team - Returns Preparation (Open on Level Transfer or Promotion),immigration policy,1
10745,16249,Immigration Enforcement - Assistant Director in Training and Skills Unit (TASU),leadership,1
10746,5361,Immigration Enforcement - Business Change Manager,team management,1
10747,9829,Immigration Enforcement - CIO Charter Manager - Returns Logistics Operations,case management,1
10748,11473,Immigration Enforcement - Case Progression Officer,record management,1
10749,930,Immigration Enforcement - Chief Immigration Officer - Clandestine Investigation Brigade - Criminal and Financial Investigation,quality assurance,1
10750,10753,Immigration Enforcement - Chief Immigration Officer - Dover - Criminal and Financial Investigation,quality assurance,1
10751,12461,Immigration Enforcement - Clandestine Threat Command - CORT CIO,forward planning,1
10752,16875,Immigration Enforcement - Criminal Casework - Assistant Director - FNO Returns Command,immigration policy,1
10753,1312,Immigration Enforcement - Criminal and Financial Investigation - Non-Accredited Financial Investigator,financial information,1
10754,11973,Immigration Enforcement - Detainee Escorting Population Management Unit - Detention Operations Support Officer,resource management,1
10755,6382,"Immigration Enforcement - Detention & Escorting Service, Portfolio Resource and Stakeholder Management(Copy)",resource management,1
10756,8823,"Immigration Enforcement - Detention & Escorting Service, Portfolio Risk and Issue Management",risk monitoring,1
10757,10680,Immigration Enforcement - Detention Engagement Team Yarlswood- Engagement Support Officer,managing telephone enquiries,1
10758,2835,Immigration Enforcement - Digital Forensic Laboratory Assistant – Criminal & Financial Investigation,written and verbal communication,1
10759,4989,Immigration Enforcement - EO  - Solihull Reporting Centre - Various roles,data acquisition,1
10760,4989,Immigration Enforcement - EO  - Solihull Reporting Centre - Various roles,immigration policy,1
10761,4989,Immigration Enforcement - EO  - Solihull Reporting Centre - Various roles,reporting risk,1
10762,17132,Immigration Enforcement - Enforcement Immigration Officer,immigration policy,1
10763,16724,"Immigration Enforcement - Executive Officer, Returns Preparation Operational Support Team Sheffield",communicating risk,1
10764,7397,Immigration Enforcement - FNO Returns Command - Operations Manager,optimisation,1
10765,7397,Immigration Enforcement - FNO Returns Command - Operations Manager,communicating risk,1
10766,17124,Immigration Enforcement - Foreign National Offenders Return Command - Ops Manager(Copy)(Copy),delivery,1
10767,10179,"Immigration Enforcement - Future Planning and Capability Command, CCTC -  Compliance, Improvement and Risk Manager",risk monitoring,1
10768,2256,"Immigration Enforcement - HM Inspector - Cyber & Digital Capabilities, Criminal & Financial Investigation",digital literacy,1
10769,2256,"Immigration Enforcement - HM Inspector - Cyber & Digital Capabilities, Criminal & Financial Investigation",digital transformation,1
10770,15271,Immigration Enforcement - Head of National Returns Command (NRC) Secretariat,immigration policy,1
10771,16406,Immigration Enforcement - Immigration Officer (IO) Wales & South West ICE (Bristol),immigration policy,1
10772,5246,Immigration Enforcement - Immigration Officer (IO) Wales and Southwest ICE (Bristol),internal stakeholder management,1
10773,602,Immigration Enforcement - Intelligence Manager - Operational Intelligence Unit (OIU),"prioritise effectively, positions-constructively",1
10774,2686,Immigration Enforcement - Law Enforcement Engagement Lead,immigration policy,1
10775,14543,Immigration Enforcement - Non Accredited Financial Investigator - Criminal and Financial Investigation,financial management,1
10776,7801,Immigration Enforcement - Offender Manager (Executive Officer),security,1
10777,7801,Immigration Enforcement - Offender Manager (Executive Officer),managing challening situations,1
10778,6202,Immigration Enforcement - Professional Capability - Enforcement Chief Immigration Officer,learning products,1
10779,10313,Immigration Enforcement - Reporting Offender Management (ROM) AO Leeds,written communication,1
10780,12561,Immigration Enforcement - Returns Offender Management (ROM) AO Leeds,reporting risk,1
10781,6576,Immigration Enforcement - Returns Preparation - Business Embedded Trainer Network Leader,quality assurance,1
10782,14156,Immigration Enforcement - SEO Out of Contact Operational Manager,communicating risk,1
10783,15761,Immigration Enforcement - Senior Intelligence Analyst,defining professional standards,1
10784,4004,Immigration Enforcement - Source (CHIS) Handler / Recruitment Officer,analysis,1
10785,6312,Immigration Enforcement - Strategic Services and Transformation - Senior Strategy Advisers,project management,1
10786,10886,Immigration Enforcement Atlas Technical Implementation and CI Lead - Open on Level Transfer and Promotion,providing constructive challenge,1
10787,7195,"Immigration Enforcement HEO Data Quality Manager, Business Rules Team, SOC, Central Workflow Unit",communicating risk,1
10788,13755,Immigration Enforcement Immigration Officer - Criminal Investigator - Criminal and Financial Investigation,record management,1
10789,4515,Immigration Enforcement Immigration Officer - Criminal Investigator - Criminal and Financial Investigation - Belfast,record management,1
10790,6758,Immigration Enforcement London and South Region - EO Eaton House Reporting Centre,written communication,1
10791,6758,Immigration Enforcement London and South Region - EO Eaton House Reporting Centre,managing data quality,1
10792,15308,Immigration Enforcement NMW & SW - IE (IO) Operational,working with external partners,1
10793,2887,"Immigration Enforcement Regional Grade 6 Manager, Criminal & Financial Investigation",leadership,1
10794,17336,"Immigration Enforcement – 1 x Intelligence Officer ROCU Embedded Network, Sheffield",legal advice,1
10795,7605,"Immigration Enforcement, Immigration Compliance and Enforcement (ICE), Reporting & Offender Management (ROM) - Business Support Officers",customer support,1
10796,4095,Immigration Enforcement-Immigration Officer (IO) Wales and Southwest ICE (Cardiff),data,1
10797,4095,Immigration Enforcement-Immigration Officer (IO) Wales and Southwest ICE (Cardiff),immigration policy,1
10798,13783,"Immigration Enforcement.   Up to 5x HEO Business Rules Management Team, Central Workflow Unit",communicating risk,1
10799,14290,Immigration Liaison Officer (IO) EUROPOL The Hague,communicating risk,1
10800,14739,Immigration Officer - HMP The Mount,oral communication,1
10801,10214,"Immigration officer (IO)– NAIU, KIU and MIU Intake Response Team",managing challening situations,1
10802,17010,Immunologist,test development,1
10803,931,Impact & Performance Manager - Smart,relationship building,1
10804,931,Impact & Performance Manager - Smart,problem solving,1
10805,9498,Impact & Performance Manager – Health,problem solving,1
10806,10930,Impact & Performance Manager- Audience of the Future,problem solving,1
10807,4436,Impact & Performance Manager- Data to Early Diagnosis & Precision Medicine,relationship building,1
10808,1607,Impact & Performance Manager- Faraday Batteries,customer support,1
10809,1607,Impact & Performance Manager- Faraday Batteries,relationship building,1
10810,1607,Impact & Performance Manager- Faraday Batteries,problem solving,1
10811,10524,Impact & Performance Manager- Future of Flight,customer support,1
10812,5558,Impact & Performance Manager- Industrial Decarbonisation,problem solving,1
10813,14382,Impact & Performance Manager- Prospering from the Energy Revolution,customer support,1
10814,11632,Impact & Performance Manager- Prospering from the Energy Revolution (Data Analyst),problem solving,1
10815,9305,Impacting Team Co-Ordinator,resilience,1
10816,10864,Implementation Manager,time management,1
10817,6902,Implementation Manager,resource management,1
10818,16245,Implementation Manager (POAS),programme design,1
10819,13975,Implementation Manager (POAS),information sharing,1
10820,3448,Implementation Manager (ref:36913),technical communication,1
10821,3448,Implementation Manager (ref:36913),communicating risk,1
10822,3784,Implementation Officer - Prisons and Probation Ombudsman,relationship building,1
10823,16252,Implementation Officers,agile project management,1
10824,5993,Implementation Officers,relationship building,1
10825,10869,Improvement and Policy Manager,qualitative and quantitative analysis,1
10826,12253,In-House Lawyer (Construction),case management,1
10827,1573,In-year Planning and Reporting Manager,calendar management,1
10828,4882,Incentives Development Project Officer,customer support,1
10829,4299,Incentives Development Project Officer,project management,1
10830,5162,Incentives National Team Manager,contract management,1
10831,11465,Incident & Vulnerability Manager (plus reserves),communication,1
10832,8865,Incident Analyst,prioritisation,1
10833,15174,Incident Analyst,prioritisation,1
10834,8865,Incident Analyst,time management,1
10835,16149,Incident Analyst,accident reporting,1
10836,14888,Incident Co-Ordinator,business improvement,1
10837,13403,Incident Coordination & Planning (ICP) Manager,team mailbox management,1
10838,9999,Incident Management - Operations Officer,project management,1
10839,11757,Incident Manager,critical incident management,1
10840,2510,Incident Manager,critical incident management,1
10841,4913,Incident Manager,maintenance,1
10842,10354,Incident Manager,governance,1
10843,1497,Incident Manager,critical incident management,1
10844,9685,Incident Manager and Logistics Support,project management,1
10845,6654,Incident Officer,time management,1
10846,6942,Incident Officer,delivery,1
10847,527,Incident Officer - Operations,spreadsheets,1
10848,527,Incident Officer - Operations,maintaining safety standards,1
10849,3776,"Incident Officer - Product Safety Database Risk, Validation and Management Information Lead",time management,1
10850,6529,"Incident Officer - Product Safety Database Risk, Validation and Management Information Lead",communicating risk,1
10851,1450,Incident Response Support Manager - Lateral Only,case management,1
10852,210,Incident and Problem Analyst - Rosa Service Organisation,project management,1
10853,210,Incident and Problem Analyst - Rosa Service Organisation,user feedback,1
10854,813,Incidents Adviser,stakeholder management,1
10855,2720,Incinerator Operative,record management,1
10856,55,"Inclusion support teacher TLR 2A, Episkopi School, Cyprus",working with senior managers,1
10857,5020,Income Accountant,information sharing,1
10858,1694,Income Generation Team Leader - ABW,business cases,1
10859,3631,Individual Conciliator (IC) Manager,employment law,1
10860,17038,Individual Dispute Resolution (IDR) Data Control Business Support Officer,data acquisition,1
10861,5102,Individual Savings Account (ISA) Assurance Higher Officer,problem solving,1
10862,1348,Individual Savings Account (ISA) Assurance Team Manager,coaching,1
10863,16881,Industrial Carbon Capture Business Models: Technical and Projects Lead,local policy,1
10864,8291,Industrial Cleaning Instructor (Ref; 49217),record management,1
10865,10163,Industrial Cleaning Instructor (Ref; 49217),maintaining office machinery,1
10866,10163,Industrial Cleaning Instructor (Ref; 49217),risk management,1
10867,12291,Industrial Decarbonisation Analyst,relationship building,1
10868,1576,Industrial Decarbonisation and Trade Analyst at the Climate Change Committee,trade policy,1
10869,8641,Industrial Hygiene Team Leader (Band 2/Grade 7),maintaining safety standards,1
10870,15482,Industrial Placement - Counter Terrorism and Security Division,local policy,1
10871,12388,Industrial Placement - Defence Security Analysis Division,problem solving,1
10872,15387,Industries - Production Instructor,change management,1
10873,11730,Industries Manager - HMP Durham,international politics,1
10874,12014,Industries Production Instructor,written communication,1
10875,17023,Industry Relationship Manager (Pensions),communication,1
10876,10458,Industry Scientists & Consultants,project management,1
10877,10458,Industry Scientists & Consultants,statistical data,1
10878,2926,Infantry Training Centre Basic Skills Development Manager,formal teaching,1
10879,2926,Infantry Training Centre Basic Skills Development Manager,troubleshooting,1
10880,12780,Infantry Training Centre Basic Skills Development Manager,formal teaching,1
10881,1958,Infantry Training Centre Basic Skills Development Manager(Copy),formal teaching,1
10882,10146,Infectious Disease Modeller,project management tools,1
10883,11094,Infectious Disease Modeller,communication,1
10884,1391,Information / Digital Content Manager Export Control Joint Unit,writing,1
10885,11916,Information Appraisal Team Leader,record management,1
10886,1802,Information Asset Co-ordinator (DWP Service Delivery),security,1
10887,15453,Information Assurance Associate – Apprentice,team workload management,1
10888,2227,Information Assurance Manager,security,1
10889,709,Information Capability C2 Instructor 1 (BC),learning products,1
10890,17688,Information Capability Development Planner,cross cutting policy,1
10891,12029,Information Capability Planning Group Manager,document user specifications,1
10892,4107,Information Governance and Data Protection Lead,data,1
10893,13173,Information Governance and Data Protection Lead,record management,1
10894,1001,Information Governance and Privacy Manager,data,1
10895,4505,Information Governance and Privacy Officer,information asset management,1
10896,9582,Information Management & Modelling – Office 365 SharePoint Support Engineer,auditting,1
10897,17123,Information Management Service Delivery Manager,commercial advice,1
10898,5002,Information Management Support,local policy,1
10899,3065,Information Manager,oral presentations,1
10900,3278,Information Manager,contract management,1
10901,1113,Information Manager,user research,1
10902,15091,Information Manager,generating documentation,1
10903,1197,Information Manager,digital transformation,1
10904,12766,Information Manager - ID 10,local policy,1
10905,765,Information Manager and iHub Lead,governance,1
10906,11911,"Information Manager ‐ Offender Safety, Rights and Responsibilities Group- Psychology Services",customer support,1
10907,11878,Information Manager(Copy),digital transformation,1
10908,14965,Information Officer,accident reporting,1
10909,4117,Information Officer,secretariat,1
10910,1453,Information Officer (People Engagement),logistics,1
10911,1453,Information Officer (People Engagement),manage reputational risk,1
10912,1002,Information Officer - Records Management,legislative complianced,1
10913,1002,Information Officer - Records Management,cost management,1
10914,1002,Information Officer - Records Management,internal stakeholder management,1
10915,15229,Information Officer - Records Management,record management,1
